Trade #,Type,Date/Time,Signal,Price INR,Position size (qty),Position size (value),Net P&L INR,Net P&L %,Run-up INR,Run-up %,Drawdown INR,Drawdown %,Cumulative P&L INR,Cumulative P&L %
752,Exit long,2022-12-15 13:00,EXIT - Basso Stop,43995,4,176173.4,-12931.68,-0.21,25644.97,0.42,-19372.03,-0.31,116383120,2327.66
752,Entry long,2022-12-13 09:15,PYR2-13L,44043.35,4,176173.4,-12931.68,-0.21,25644.97,0.42,-19372.03,-0.31,116383120,2327.66
753,Exit long,2022-12-15 13:00,EXIT - Basso Stop,43995,9,397773,-77520.24,-0.56,9277.22,0.07,-92011.03,-0.66,116312560,2326.25
753,Entry long,2022-12-14 09:15,PYR3-9L,44197,9,397773,-77520.24,-0.56,9277.22,0.07,-92011.03,-0.66,116312560,2326.25
754,Exit long,2023-01-04 11:45,EXIT - Basso Stop,43141.95,162,7007310,-885928.9,-0.36,2457222,1.00,-1557137.9,-0.63,115364900,2307.30
754,Entry long,2022-12-29 14:15,EOD-ENTRY-162L,43255,162,7007310,-885928.9,-0.36,2457222,1.00,-1557137.9,-0.63,115364900,2307.30
755,Exit long,2023-01-04 11:45,EXIT - Basso Stop,43141.95,81,3527955,-1293889.6,-1.05,377685.78,0.31,-1465064.2,-1.19,114132744,2282.65
755,Entry long,2023-01-03 09:15,PYR1-81L,43555,81,3527955,-1293889.6,-1.05,377685.78,0.31,-1465064.2,-1.19,114132744,2282.65
756,Exit long,2023-04-10 09:15,EXIT - Basso Stop,41025.05,74,3009950,800827.94,0.76,1889825.9,1.79,-170001.12,-0.16,114655016,2293.10
756,Entry long,2023-03-31 09:15,ENTRY-195L,40675,74,3009950,800827.94,0.76,1889825.9,1.79,-170001.12,-0.16,114655016,2293.10
757,Exit long,2023-04-10 14:15,EXIT - Basso Stop,40946.4,121,4921675,976545.7,0.57,3090120.8,1.79,-277974.8,-0.16,115717700,2314.35
757,Entry long,2023-03-31 09:15,ENTRY-195L,40675,121,4921675,976545.7,0.57,3090120.8,1.79,-277974.8,-0.16,115717700,2314.35
758,Exit long,2023-04-10 14:15,EXIT - Basso Stop,40946.4,74,3023270,130793.19,0.12,1423392.8,1.34,-206882.72,-0.20,115901390,2318.03
758,Entry long,2023-04-03 09:15,PYR1-97L,40855,74,3023270,130793.19,0.12,1423392.8,1.34,-206882.72,-0.20,115901390,2318.03
759,Exit long,2023-04-10 14:15,EXIT - Basso Stop,40946.4,23,939665,40651.94,0.12,442405.88,1.34,-64301.39,-0.20,115958490,2319.17
759,Entry long,2023-04-03 09:15,PYR1-97L,40855,23,939665,40651.94,0.12,442405.88,1.34,-64301.39,-0.20,115958490,2319.17
760,Exit long,2023-04-10 14:15,EXIT - Basso Stop,40946.4,74,3035628,-301953.06,-0.28,990646.5,0.93,-456127.5,-0.43,115709660,2314.19
760,Entry long,2023-04-03 14:15,PYR2-97L,41022,74,3035628,-301953.06,-0.28,990646.5,0.93,-456127.5,-0.43,115709660,2314.19
761,Exit long,2023-04-10 14:15,EXIT - Basso Stop,40946.4,23,943506,-93850.28,-0.28,307903.66,0.93,-141769.36,-0.43,115632320,2312.65
761,Entry long,2023-04-03 14:15,PYR2-97L,41022,23,943506,-93850.28,-0.28,307903.66,0.93,-141769.36,-0.43,115632320,2312.65
762,Exit long,2023-04-10 14:15,EXIT - Basso Stop,40946.4,74,3053462,-926455.2,-0.87,366144.4,0.34,-1080629.6,-1.01,114759304,2295.19
762,Entry long,2023-04-06 09:15,PYR3-74L,41263,74,3053462,-926455.2,-0.87,366144.4,0.34,-1080629.6,-1.01,114759304,2295.19
763,Exit long,2023-04-20 13:00,EXIT - Basso Stop,42149.25,350,14525000,7440961,1.46,13710200,2.70,-749087.5,-0.15,122103880,2442.08
763,Entry long,2023-04-11 14:15,EOD-ENTRY-350L,41500,350,14525000,7440961,1.46,13710200,2.70,-749087.5,-0.15,122103880,2442.08
764,Exit long,2023-04-20 13:00,EXIT - Basso Stop,42149.25,97,4036684.1,1670569.9,1.18,3408044.8,2.41,-261610.72,-0.19,123845096,2476.90
764,Entry long,2023-04-12 13:00,PYR1-97L,41615.3,97,4036684.1,1670569.9,1.18,3408044.8,2.41,-261610.72,-0.19,123845096,2476.90
765,Exit long,2023-04-20 13:00,EXIT - Basso Stop,42149.25,9,375992.1,104071.88,0.79,265280.88,2.01,-51278.36,-0.39,123955740,2479.11
765,Entry long,2023-04-13 09:15,PYR2-9L,41776.9,9,375992.1,104071.88,0.79,265280.88,2.01,-51278.36,-0.39,123955740,2479.11
766,Exit long,2023-04-20 13:00,EXIT - Basso Stop,42149.25,8,335200,58023.11,0.49,201320,1.72,-17556,-0.15,124019640,2480.39
766,Entry long,2023-04-13 13:00,PYR3-8L,41900,8,335200,58023.11,0.49,201320,1.72,-17556,-0.15,124019640,2480.39
767,Exit long,2023-04-20 13:00,EXIT - Basso Stop,42149.25,18,759547.8,-56714.6,-0.21,265703.4,1.00,-226767.6,-0.85,123976216,2479.52
767,Entry long,2023-04-13 14:15,PYR4-18L,42197.1,18,759547.8,-56714.6,-0.21,265703.4,1.00,-226767.6,-0.85,123976216,2479.52
768,Exit long,2023-05-17 10:30,EXIT - Basso Stop,43746.85,136,5955440,-413731.7,-0.20,1441351.8,0.69,-865582.2,-0.42,123353610,2467.07
768,Entry long,2023-05-12 13:00,ENTRY-272L,43790,136,5955440,-413731.7,-0.20,1441351.8,0.69,-865582.2,-0.42,123353610,2467.07
769,Exit long,2023-05-17 11:45,EXIT - Basso Stop,43538.65,136,5955440,-1404268.1,-0.67,1441351.8,0.69,-1437020.2,-0.69,122053560,2441.07
769,Entry long,2023-05-12 13:00,ENTRY-272L,43790,136,5955440,-1404268.1,-0.67,1441351.8,0.69,-1437020.2,-0.69,122053560,2441.07
770,Exit long,2023-05-17 11:45,EXIT - Basso Stop,43538.65,136,5980423.2,-2279117.5,-1.09,566502.6,0.27,-2311869.5,-1.10,119879096,2397.58
770,Entry long,2023-05-15 10:30,PYR1-136L,43973.7,136,5980423.2,-2279117.5,-1.09,566502.6,0.27,-2311869.5,-1.10,119879096,2397.58
771,Exit long,2023-05-31 09:15,EXIT - Basso Stop,44231.05,139,6132798.15,321207,0.15,1858865.8,0.87,-544687.44,-0.25,119984904,2399.70
771,Entry long,2023-05-26 13:00,ENTRY-278L,44120.85,139,6132798.15,321207,0.15,1858865.8,0.87,-544687.44,-0.25,119984904,2399.70
772,Exit long,2023-05-31 10:30,EXIT - Basso Stop,44163.6,139,6132798.15,-6773.17,0.00,1858865.8,0.87,-544687.44,-0.25,120085460,2401.71
772,Entry long,2023-05-26 13:00,ENTRY-278L,44120.85,139,6132798.15,-6773.17,0.00,1858865.8,0.87,-544687.44,-0.25,120085460,2401.71
773,Exit long,2023-05-31 10:30,EXIT - Basso Stop,44163.6,139,6175874.25,-1515190.5,-0.70,350448.44,0.16,-1668526.5,-0.77,118678340,2373.57
773,Entry long,2023-05-29 09:15,PYR1-139L,44430.75,139,6175874.25,-1515190.5,-0.70,350448.44,0.16,-1668526.5,-0.77,118678340,2373.57
774,Exit long,2023-06-08 13:00,EXIT - Basso Stop,44369.95,424,18865943.6,-2517347,-0.38,417040,0.06,-3025098,-0.46,116160990,2323.22
774,Entry long,2023-06-08 09:15,ENTRY-424L,44495.15,424,18865943.6,-2517347,-0.38,417040,0.06,-3025098,-0.46,116160990,2323.22
775,Exit long,2023-07-07 10:30,EXIT - Basso Stop,45008.75,242,10679460,7065510,1.89,13515875,3.61,-186890.55,-0.05,123014970,2460.30
775,Entry long,2023-06-27 14:15,EOD-ENTRY-242L,44130,242,10679460,7065510,1.89,13515875,3.61,-186890.55,-0.05,123014970,2460.30
776,Exit long,2023-07-07 10:30,EXIT - Basso Stop,45008.75,121,5363270.55,2708423.8,1.44,5933606.5,3.16,-575376.75,-0.31,125817250,2516.35
776,Entry long,2023-06-28 10:30,PYR1-121L,44324.55,121,5363270.55,2708423.8,1.44,5933606.5,3.16,-575376.75,-0.31,125817250,2516.35
777,Exit long,2023-07-07 10:30,EXIT - Basso Stop,45008.75,106,4733361.1,1148499,0.69,3973865.8,2.40,-141637.31,-0.09,127048584,2540.97
777,Entry long,2023-06-30 09:15,PYR2-106L,44654.35,106,4733361.1,1148499,0.69,3973865.8,2.40,-141637.31,-0.09,127048584,2540.97
778,Exit long,2023-07-07 10:30,EXIT - Basso Stop,45008.75,10,448210,49992.29,0.32,316536.3,2.02,-11431.17,-0.07,127106420,2542.13
778,Entry long,2023-06-30 13:00,PYR3-10L,44821,10,448210,49992.29,0.32,316536.3,2.02,-11431.17,-0.07,127106420,2542.13
779,Exit long,2023-07-07 10:30,EXIT - Basso Stop,45008.75,34,1542886,-494378.22,-0.92,411871.5,0.76,-525610.5,-0.97,126639040,2532.78
779,Entry long,2023-07-03 09:15,PYR4-34L,45379,34,1542886,-494378.22,-0.92,411871.5,0.76,-525610.5,-0.97,126639040,2532.78
780,Exit long,2023-07-18 10:30,EXIT - Basso Stop,45478.75,13,587274.35,117605.28,0.57,330995.44,1.61,-10777.8,-0.05,126353176,2527.06
780,Entry long,2023-07-17 13:00,ENTRY-487L,45174.95,13,587274.35,117605.28,0.57,330995.44,1.61,-10777.8,-0.05,126353176,2527.06
781,Exit long,2023-07-25 10:30,EXIT - Basso Stop,45826.75,34,1535948.3,721496,1.34,1383330.4,2.57,-28188.1,-0.05,127074130,2541.48
781,Entry long,2023-07-17 13:00,ENTRY-487L,45174.95,34,1535948.3,721496,1.34,1383330.4,2.57,-28188.1,-0.05,127074130,2541.48
782,Exit long,2023-07-25 13:00,EXIT - Basso Stop,45732.6,440,19876978,7887822,1.13,17901922,2.57,-364787.12,-0.05,135309800,2706.20
782,Entry long,2023-07-17 13:00,ENTRY-487L,45174.95,440,19876978,7887822,1.13,17901922,2.57,-364787.12,-0.05,135309800,2706.20
783,Exit long,2023-07-25 13:00,EXIT - Basso Stop,45732.6,23,1047822.5,104211.23,0.28,627675.6,1.71,-180544.39,-0.49,135432340,2708.65
783,Entry long,2023-07-17 14:15,PYR1-23L,45557.5,23,1047822.5,104211.23,0.28,627675.6,1.71,-180544.39,-0.49,135432340,2708.65
784,Exit long,2023-07-25 13:00,EXIT - Basso Stop,45732.6,13,594813.7,-30959.91,-0.15,264911.25,1.27,-191908.73,-0.92,135411790,2708.24
784,Entry long,2023-07-18 09:15,PYR2-13L,45754.9,13,594813.7,-30959.91,-0.15,264911.25,1.27,-191908.73,-0.92,135411790,2708.24
785,Exit long,2023-07-25 13:00,EXIT - Basso Stop,45732.6,11,506953.15,-153984.45,-0.87,96368.07,0.54,-176981.94,-1.00,135266670,2705.33
785,Entry long,2023-07-20 13:00,PYR3-34L,46086.65,11,506953.15,-153984.45,-0.87,96368.07,0.54,-176981.94,-1.00,135266670,2705.33
786,Exit long,2023-07-25 13:00,EXIT - Basso Stop,45732.6,23,1059992.95,-321967.5,-0.87,201496.88,0.54,-370053.12,-1.00,134963260,2699.27
786,Entry long,2023-07-20 13:00,PYR3-34L,46086.65,23,1059992.95,-321967.5,-0.87,201496.88,0.54,-370053.12,-1.00,134963260,2699.27
787,Exit long,2023-08-24 11:45,EXIT - Basso Stop,44685,518,23260815.9,-4801640.5,-0.59,38933.72,0.00,-5199730,-0.64,130161624,2603.23
787,Entry long,2023-08-24 09:15,ENTRY-518L,44905.05,518,23260815.9,-4801640.5,-0.59,38933.72,0.00,-5199730,-0.64,130161624,2603.23
788,Exit long,2023-09-12 11:45,EXIT - Basso Stop,45454.65,15,675675,191310.1,0.81,452643.2,1.91,-47813.06,-0.20,129935340,2598.71
788,Entry long,2023-09-07 14:15,EOD-ENTRY-455L,45045,15,675675,191310.1,0.81,452643.2,1.91,-47813.06,-0.20,129935340,2598.71
789,Exit long,2023-09-20 09:15,EXIT - Basso Stop,45649.95,440,19819800,8617879,1.24,20149014,2.90,-1402516.5,-0.20,138864600,2777.29
789,Entry long,2023-09-07 14:15,EOD-ENTRY-455L,45045,440,19819800,8617879,1.24,20149014,2.90,-1402516.5,-0.20,138864600,2777.29
790,Exit long,2023-09-20 09:15,EXIT - Basso Stop,45649.95,15,679604.25,156198.81,0.66,549305.7,2.31,-76914.33,-0.32,139032700,2780.65
790,Entry long,2023-09-08 10:30,PYR1-59L,45306.95,15,679604.25,156198.81,0.66,549305.7,2.31,-76914.33,-0.32,139032700,2780.65
791,Exit long,2023-09-20 09:15,EXIT - Basso Stop,45649.95,44,1993505.8,458183.2,0.66,1611296.6,2.31,-225615.34,-0.32,139525780,2790.52
791,Entry long,2023-09-08 10:30,PYR1-59L,45306.95,44,1993505.8,458183.2,0.66,1611296.6,2.31,-225615.34,-0.32,139525780,2790.52
792,Exit long,2023-09-20 09:15,EXIT - Basso Stop,45649.95,15,682959,38723.86,0.16,431830.72,1.81,-73639.28,-0.31,139576450,2791.53
792,Entry long,2023-09-11 09:15,PYR2-15L,45530.6,15,682959,38723.86,0.16,431830.72,1.81,-73639.28,-0.31,139576450,2791.53
793,Exit long,2023-09-20 09:15,EXIT - Basso Stop,45649.95,15,686325,-79145.05,-0.33,313961.8,1.31,-191508.19,-0.80,139509310,2790.19
793,Entry long,2023-09-11 14:15,PYR3-15L,45755,15,686325,-79145.05,-0.33,313961.8,1.31,-191508.19,-0.80,139509310,2790.19
794,Exit long,2023-09-20 09:15,EXIT - Basso Stop,45649.95,30,1379371.5,-393660.22,-0.81,392553.5,0.81,-390641.5,-0.81,139139790,2782.80
794,Entry long,2023-09-13 13:00,PYR4-30L,45979.05,30,1379371.5,-393660.22,-0.81,392553.5,0.81,-390641.5,-0.81,139139790,2782.80
795,Exit long,2023-09-20 09:15,EXIT - Basso Stop,45649.95,14,646520,-282222.84,-1.25,84676.9,0.37,-280814.1,-1.24,138868900,2777.38
795,Entry long,2023-09-15 09:15,PYR5-14L,46180,14,646520,-282222.84,-1.25,84676.9,0.37,-280814.1,-1.24,138868900,2777.38
796,Exit long,2023-11-30 09:15,EXIT - Basso Stop,44255,532,23412415.6,3771822.8,0.46,14058023,1.71,-2544500.2,-0.31,142602540,2852.05
796,Entry long,2023-11-28 11:45,ENTRY-532L,44008.3,532,23412415.6,3771822.8,0.46,14058023,1.71,-2544500.2,-0.31,142602540,2852.05
797,Exit long,2023-11-30 09:15,EXIT - Basso Stop,44255,11,485983.3,11735.71,0.07,224420.3,1.32,-24405.21,-0.14,142622800,2852.46
797,Entry long,2023-11-29 09:15,PYR1-11L,44180.3,11,485983.3,11735.71,0.07,224420.3,1.32,-24405.21,-0.14,142622800,2852.46
798,Exit long,2023-11-30 09:15,EXIT - Basso Stop,44255,15,665985,-98871.67,-0.42,191152.77,0.82,-105629.73,-0.45,142535570,2850.71
798,Entry long,2023-11-29 10:30,PYR2-15L,44399,15,665985,-98871.67,-0.42,191152.77,0.82,-105629.73,-0.45,142535570,2850.71
799,Exit long,2023-11-30 09:15,EXIT - Basso Stop,44255,23,1028560,-410137.44,-1.14,34566.7,0.10,-420499.8,-1.17,142143440,2842.87
799,Entry long,2023-11-29 14:15,PYR3-23L,44720,23,1028560,-410137.44,-1.14,34566.7,0.10,-420499.8,-1.17,142143440,2842.87
800,Exit long,2023-12-05 10:30,EXIT - Basso Stop,46892.9,52,2346632.6,3129198.5,3.81,4265782,5.19,-244178.08,-0.30,144767340,2895.35
800,Entry long,2023-12-01 09:15,ENTRY-310L,45127.55,52,2346632.6,3129198.5,3.81,4265782,5.19,-244178.08,-0.30,144767340,2895.35
801,Exit long,2023-12-07 09:15,EXIT - Basso Stop,46783.45,258,11642907.9,14537799,3.57,21164842,5.19,-1211498.9,-0.30,159508880,3190.18
801,Entry long,2023-12-01 09:15,ENTRY-310L,45127.55,258,11642907.9,14537799,3.57,21164842,5.19,-1211498.9,-0.30,159508880,3190.18
802,Exit long,2023-12-07 09:15,EXIT - Basso Stop,46783.45,52,2389743.2,1420473.5,1.70,2756156.5,3.29,-224912.5,-0.27,160971180,3219.42
802,Entry long,2023-12-04 09:15,PYR1-155L,45956.6,52,2389743.2,1420473.5,1.70,2756156.5,3.29,-224912.5,-0.27,160971180,3219.42
803,Exit long,2023-12-07 09:15,EXIT - Basso Stop,46783.45,103,4733529.8,2813630.2,1.70,5459310,3.29,-445499.78,-0.27,163867650,3277.35
803,Entry long,2023-12-04 09:15,PYR1-155L,45956.6,103,4733529.8,2813630.2,1.70,5459310,3.29,-445499.78,-0.27,163867650,3277.35
804,Exit long,2023-12-07 09:15,EXIT - Basso Stop,46783.45,52,2403879.4,925459.2,1.10,2261142,2.69,-153724.89,-0.18,164835180,3296.70
804,Entry long,2023-12-04 11:45,PYR2-128L,46228.45,52,2403879.4,925459.2,1.10,2261142,2.69,-153724.89,-0.18,164835180,3296.70
805,Exit long,2023-12-07 09:15,EXIT - Basso Stop,46783.45,76,3513362.2,1352594.1,1.10,3304746.2,2.69,-224674.84,-0.18,166249250,3324.99
805,Entry long,2023-12-04 11:45,PYR2-128L,46228.45,76,3513362.2,1352594.1,1.10,3304746.2,2.69,-224674.84,-0.18,166249250,3324.99
806,Exit long,2023-12-07 09:15,EXIT - Basso Stop,46783.45,37,1728381,30693.8,0.05,981083.56,1.62,-176581.67,-0.29,166310190,3326.20
806,Entry long,2023-12-04 14:15,PYR3-37L,46713,37,1728381,30693.8,0.05,981083.56,1.62,-176581.67,-0.29,166310190,3326.20
807,Exit long,2023-12-07 09:15,EXIT - Basso Stop,46783.45,15,710295,-323724.56,-1.30,0,0.00,-407755.16,-1.64,165998900,3319.98
807,Entry long,2023-12-05 09:15,PYR4-52L,47353,15,710295,-323724.56,-1.30,0,0.00,-407755.16,-1.64,165998900,3319.98
808,Exit long,2023-12-07 09:15,EXIT - Basso Stop,46783.45,37,1752061,-798520.6,-1.30,0,0.00,-1005796.06,-1.64,165231040,3304.62
808,Entry long,2023-12-05 09:15,PYR4-52L,47353,37,1752061,-798520.6,-1.30,0,0.00,-1005796.06,-1.64,165231040,3304.62
809,Exit long,2024-01-17 09:15,EXIT - Basso Stop,47100,611,29483530.05,-25709630,-2.49,3449886.5,0.33,-29483014,-2.86,139521400,2790.43
809,Entry long,2024-01-15 11:45,ENTRY-611L,48254.55,611,29483530.05,-25709630,-2.49,3449886.5,0.33,-29483014,-2.86,139521400,2790.43
810,Exit long,2024-02-02 13:00,EXIT - Basso Stop,46610,263,12379147,-4656252.5,-1.07,0,0.00,-5720304.5,-1.32,134865150,2697.30
810,Entry long,2024-02-02 10:30,ENTRY-263L,47069,263,12379147,-4656252.5,-1.07,0,0.00,-5720304.5,-1.32,134865150,2697.30
811,Exit long,2024-02-21 14:15,EXIT - Basso Stop,46920,25,1160985,379680.25,0.93,820251.5,2.02,-98542.23,-0.24,134806750,2696.14
811,Entry long,2024-02-15 14:15,EOD-ENTRY-268L,46439.4,25,1160985,379680.25,0.93,820251.5,2.02,-98542.23,-0.24,134806750,2696.14
812,Exit long,2024-02-22 09:15,EXIT - Basso Stop,46664,243,11284774.2,1514300.8,0.38,7972844.5,2.02,-957830.56,-0.24,136518530,2730.37
812,Entry long,2024-02-15 14:15,EOD-ENTRY-268L,46439.4,243,11284774.2,1514300.8,0.38,7972844.5,2.02,-957830.56,-0.24,136518530,2730.37
813,Exit long,2024-02-22 09:15,EXIT - Basso Stop,46664,25,1168927.5,-122334.23,-0.30,542125,1.32,-276612.47,-0.68,136416660,2728.33
813,Entry long,2024-02-19 10:30,PYR1-134L,46757.1,25,1168927.5,-122334.23,-0.30,542125,1.32,-276612.47,-0.68,136416660,2728.33
814,Exit long,2024-02-22 09:15,EXIT - Basso Stop,46664,109,5096523.9,-533377.25,-0.30,2363665,1.32,-1206030.4,-0.68,135972460,2719.45
814,Entry long,2024-02-19 10:30,PYR1-134L,46757.1,109,5096523.9,-533377.25,-0.30,2363665,1.32,-1206030.4,-0.68,135972460,2719.45
815,Exit long,2024-02-22 09:15,EXIT - Basso Stop,46664,25,1175493.75,-352267.9,-0.86,312191.38,0.76,-386102.38,-0.94,135640770,2712.82
815,Entry long,2024-02-20 11:45,PYR2-134L,47019.75,25,1175493.75,-352267.9,-0.86,312191.38,0.76,-386102.38,-0.94,135640770,2712.82
816,Exit long,2024-02-22 09:15,EXIT - Basso Stop,46664,109,5125152.75,-1535888,-0.86,1361154.4,0.76,-1683406.4,-0.94,134194570,2683.89
816,Entry long,2024-02-20 11:45,PYR2-134L,47019.75,109,5125152.75,-1535888,-0.86,1361154.4,0.76,-1683406.4,-0.94,134194570,2683.89
817,Exit long,2024-02-22 09:15,EXIT - Basso Stop,46664,25,1182936.25,-612885.6,-1.48,0,0.00,-646720.1,-1.56,133602380,2672.05
817,Entry long,2024-02-21 11:45,PYR3-25L,47317.45,25,1182936.25,-612885.6,-1.48,0,0.00,-646720.1,-1.56,133602380,2672.05
818,Exit long,2024-03-07 11:45,EXIT - Basso Stop,47960,20,943501,516167.72,1.56,802418.75,2.43,-22111.27,-0.07,133660610,2673.21
818,Entry long,2024-03-01 10:30,ENTRY-249L,47175.05,20,943501,516167.72,1.56,802418.75,2.43,-22111.27,-0.07,133660610,2673.21
819,Exit long,2024-03-11 10:30,EXIT - Basso Stop,47679.55,229,10803086.45,3663437.8,0.97,9187694,2.43,-253174.02,-0.07,137513100,2750.26
819,Entry long,2024-03-01 10:30,ENTRY-249L,47175.05,229,10803086.45,3663437.8,0.97,9187694,2.43,-253174.02,-0.07,137513100,2750.26
820,Exit long,2024-03-11 10:30,EXIT - Basso Stop,47679.55,20,949586,106869.41,0.32,589337.25,1.77,-103242.76,-0.31,137636590,2752.73
820,Entry long,2024-03-01 13:00,PYR1-124L,47479.3,20,949586,106869.41,0.32,589337.25,1.77,-103242.76,-0.31,137636590,2752.73
821,Exit long,2024-03-11 10:30,EXIT - Basso Stop,47679.55,104,4937847.2,555720.9,0.32,3064553.8,1.77,-536862.3,-0.31,138278720,2765.57
821,Entry long,2024-03-01 13:00,PYR1-124L,47479.3,104,4937847.2,555720.9,0.32,3064553.8,1.77,-536862.3,-0.31,138278720,2765.57
822,Exit long,2024-03-11 10:30,EXIT - Basso Stop,47679.55,20,954771,-74696.34,-0.22,407771.5,1.22,-236823.5,-0.71,138220740,2764.41
822,Entry long,2024-03-04 09:15,PYR2-124L,47738.55,20,954771,-74696.34,-0.22,407771.5,1.22,-236823.5,-0.71,138220740,2764.41
823,Exit long,2024-03-11 10:30,EXIT - Basso Stop,47679.55,104,4964809.2,-388420.94,-0.22,2120411.8,1.22,-1231482.1,-0.71,137919200,2758.38
823,Entry long,2024-03-04 09:15,PYR2-124L,47738.55,104,4964809.2,-388420.94,-0.22,2120411.8,1.22,-1231482.1,-0.71,137919200,2758.38
824,Exit long,2024-03-11 10:30,EXIT - Basso Stop,47679.55,20,960114,-261794.84,-0.78,220673,0.66,-289172,-0.86,137674200,2753.48
824,Entry long,2024-03-05 11:45,PYR3-54L,48005.7,20,960114,-261794.84,-0.78,220673,0.66,-289172,-0.86,137674200,2753.48
825,Exit long,2024-03-11 10:30,EXIT - Basso Stop,47679.55,34,1632193.8,-445051.22,-0.78,375144.1,0.66,-491592.4,-0.86,137257710,2745.15
825,Entry long,2024-03-05 11:45,PYR3-54L,48005.7,34,1632193.8,-445051.22,-0.78,375144.1,0.66,-491592.4,-0.86,137257710,2745.15
826,Exit long,2024-03-11 10:30,EXIT - Basso Stop,47679.55,20,965690,-457052.4,-1.35,10750.43,0.03,-484429.56,-1.43,136817570,2736.35
826,Entry long,2024-03-06 13:00,PYR4-20L,48284.5,20,965690,-457052.4,-1.35,10750.43,0.03,-484429.56,-1.43,136817570,2736.35
827,Exit long,2024-04-15 09:15,EXIT - Basso Stop,48155,313,14911320,5117108,0.98,15579982,2.98,-2827156.8,-0.54,141702660,2834.05
827,Entry long,2024-03-28 09:15,ENTRY-313L,47640,313,14911320,5117108,0.98,15579982,2.98,-2827156.8,-0.54,141702660,2834.05
828,Exit long,2024-04-15 09:15,EXIT - Basso Stop,48155,156,7470231.6,1206001.8,0.46,6420725,2.45,-1836160,-0.70,143039380,2860.79
828,Entry long,2024-04-01 09:15,PYR1-156L,47886.1,156,7470231.6,1206001.8,0.46,6420725,2.45,-1836160,-0.70,143039380,2860.79
829,Exit long,2024-04-15 09:15,EXIT - Basso Stop,48155,74,3555026.6,170945.31,0.14,2644596,2.12,-1272131.5,-1.02,143272540,2865.45
829,Entry long,2024-04-04 09:15,PYR2-74L,48040.9,74,3555026.6,170945.31,0.14,2644596,2.12,-1272131.5,-1.02,143272540,2865.45
830,Exit long,2024-04-15 09:15,EXIT - Basso Stop,48155,15,724026.75,-84872.41,-0.33,416543.28,1.64,-377387.97,-1.49,143200340,2864.01
830,Entry long,2024-04-04 14:15,PYR3-15L,48268.45,15,724026.75,-84872.41,-0.33,416543.28,1.64,-377387.97,-1.49,143200340,2864.01
831,Exit long,2024-04-15 09:15,EXIT - Basso Stop,48155,31,1509258.25,-628399.9,-1.19,407859.22,0.77,-1232932,-2.33,142598350,2851.97
831,Entry long,2024-04-05 14:15,PYR4-31L,48685.75,31,1509258.25,-628399.9,-1.19,407859.22,0.77,-1232932,-2.33,142598350,2851.97
832,Exit long,2024-05-02 10:30,EXIT - Basso Stop,49331.45,350,16952792.5,10363696,1.75,17966852,3.03,-2553736.2,-0.43,152739180,3054.78
832,Entry long,2024-04-25 09:15,ENTRY-350L,48436.55,350,16952792.5,10363696,1.75,17966852,3.03,-2553736.2,-0.43,152739180,3054.78
833,Exit long,2024-05-02 10:30,EXIT - Basso Stop,49331.45,175,8513767.5,3873200.2,1.30,7674778,2.57,-2506809.8,-0.84,156761380,3135.23
833,Entry long,2024-04-25 13:00,PYR1-175L,48650.1,175,8513767.5,3873200.2,1.30,7674778,2.57,-2506809.8,-0.84,156761380,3135.23
834,Exit long,2024-05-02 10:30,EXIT - Basso Stop,49331.45,43,2100657.5,646936.3,0.88,1581038.2,2.15,-63099.01,-0.09,157445070,3148.90
834,Entry long,2024-04-29 09:15,PYR2-43L,48852.5,43,2100657.5,646936.3,0.88,1581038.2,2.15,-63099.01,-0.09,157445070,3148.90
835,Exit long,2024-05-02 10:30,EXIT - Basso Stop,49331.45,13,637387.4,114873.56,0.51,397276.47,1.78,-22188.03,-0.10,157571100,3151.42
835,Entry long,2024-04-29 10:30,PYR3-13L,49029.8,13,637387.4,114873.56,0.51,397276.47,1.78,-22188.03,-0.10,157571100,3151.42
836,Exit long,2024-05-02 10:30,EXIT - Basso Stop,49331.45,30,1483020,-159529.36,-0.31,492169.66,0.95,-302260.34,-0.58,157437520,3148.75
836,Entry long,2024-04-29 13:00,PYR4-30L,49434,30,1483020,-159529.36,-0.31,492169.66,0.95,-302260.34,-0.58,157437520,3148.75
837,Exit long,2024-05-27 14:15,EXIT - Basso Stop,49335,28,1357664,782126.75,1.65,1301200.9,2.74,-115046.12,-0.24,157658700,3153.17
837,Entry long,2024-05-23 09:15,ENTRY-346L,48488,28,1357664,782126.75,1.65,1301200.9,2.74,-115046.12,-0.24,157658700,3153.17
838,Exit long,2024-05-28 10:30,EXIT - Basso Stop,49263.45,318,15419184,8086771.5,1.50,14777924,2.74,-1306595.2,-0.24,166015310,3320.31
838,Entry long,2024-05-23 09:15,ENTRY-346L,48488,318,15419184,8086771.5,1.50,14777924,2.74,-1306595.2,-0.24,166015310,3320.31
839,Exit long,2024-05-28 10:30,EXIT - Basso Stop,49263.45,28,1363744.2,499129.38,1.05,1088287.5,2.28,-155773.53,-0.33,166538300,3330.77
839,Entry long,2024-05-23 11:45,PYR1-173L,48705.15,28,1363744.2,499129.38,1.05,1088287.5,2.28,-155773.53,-0.33,166538300,3330.77
840,Exit long,2024-05-28 10:30,EXIT - Basso Stop,49263.45,145,7062246.75,2584777.2,1.05,5635774.5,2.28,-806684.3,-0.33,169246670,3384.93
