Trade #,Type,Date/Time,Signal,Price INR,Position size (qty),Position size (value),Net P&L INR,Net P&L %,Run-up INR,Run-up %,Drawdown INR,Drawdown %,Cumulative P&L INR,Cumulative P&L %
269,Entry long,2022-12-27 21:00,ENTRY-180L,54663,180,9839340,-400642.2,-0.41,0,0.00,-396596.7,-0.40,8113845.5,162.28
270,Exit long,2023-01-03 16:00,EXIT - Basso Stop,55385,125,6812000,1042574.4,1.53,1433440,2.10,-49060,-0.07,9156420,183.13
270,Entry long,2022-12-29 19:00,ENTRY-125L,54496,125,6812000,1042574.4,1.53,1433440,2.10,-49060,-0.07,9156420,183.13
271,Exit long,2023-01-18 09:00,EXIT - Basso Stop,56172,106,5961970,-136961.02,-0.23,198090.16,0.33,-128389.85,-0.22,9019459,180.39
271,Entry long,2023-01-13 23:00,ENTRY-106L,56245,106,5961970,-136961.02,-0.23,198090.16,0.33,-128389.85,-0.22,9019459,180.39
272,Exit long,2023-01-23 19:00,EXIT - Basso Stop,56506,186,10522020,-224200.69,-0.21,315669.9,0.30,-225590.1,-0.21,8795258,175.91
272,Entry long,2023-01-20 09:00,ENTRY-186L,56570,186,10522020,-224200.69,-0.21,315669.9,0.30,-225590.1,-0.21,8795258,175.91
273,Exit long,2023-01-24 19:00,EXIT - Basso Stop,56785,87,4952214,-168652.55,-0.34,43098.93,0.09,-160481.06,-0.32,8626606,172.53
273,Entry long,2023-01-24 09:00,ENTRY-87L,56922,87,4952214,-168652.55,-0.34,43098.93,0.09,-160481.06,-0.32,8626606,172.53
274,Exit long,2023-01-27 09:00,EXIT - Basso Stop,56664,105,5978070,-343138.94,-0.57,0,0.00,-485590.34,-0.81,8283467,165.67
274,Entry long,2023-01-25 23:00,ENTRY-105L,56934,105,5978070,-343138.94,-0.57,0,0.00,-485590.34,-0.81,8283467,165.67
275,Exit long,2023-02-02 20:00,EXIT - Basso Stop,57789,47,2702641,107326.38,0.40,466826.78,1.73,-189293.2,-0.70,8390793,167.82
275,Entry long,2023-02-01 12:00,ENTRY-47L,57503,47,2702641,107326.38,0.40,466826.78,1.73,-189293.2,-0.70,8390793,167.82
276,Exit long,2023-02-08 20:00,EXIT - Basso Stop,57006,89,5089643,-211905.89,-0.42,77791.78,0.15,-254178.22,-0.50,8178887.5,163.58
276,Entry long,2023-02-07 21:00,ENTRY-89L,57187,89,5089643,-211905.89,-0.42,77791.78,0.15,-254178.22,-0.50,8178887.5,163.58
277,Exit long,2023-03-15 11:00,EXIT - Basso Stop,57300,60,3342960,916495.2,2.74,1160485.2,3.47,-26314.8,-0.08,9095383,181.91
277,Entry long,2023-03-10 19:00,ENTRY-60L,55716,60,3342960,916495.2,2.74,1160485.2,3.47,-26314.8,-0.08,9095383,181.91
278,Exit long,2023-03-24 22:00,EXIT - Basso Stop,59313,44,2601720,54462.54,0.21,322271.4,1.24,-135328.6,-0.52,9149845,183.00
278,Entry long,2023-03-23 09:00,ENTRY-44L,59130,44,2601720,54462.54,0.21,322271.4,1.24,-135328.6,-0.52,9149845,183.00
279,Exit long,2023-03-29 10:00,EXIT - Basso Stop,58883,80,4723600,-176771.2,-0.37,0,0.00,-198018,-0.42,8973074,179.46
279,Entry long,2023-03-28 23:00,ENTRY-80L,59045,80,4723600,-176771.2,-0.37,0,0.00,-198018,-0.42,8973074,179.46
280,Exit long,2023-03-31 22:00,EXIT - Basso Stop,59344,71,4196384,128350.96,0.31,451168.1,1.07,-172211.92,-0.41,9101425,182.03
280,Entry long,2023-03-30 17:00,ENTRY-71L,59104,71,4196384,128350.96,0.31,451168.1,1.07,-172211.92,-0.41,9101425,182.03
281,Exit long,2023-04-03 22:00,EXIT - Basso Stop,59667,44,2633004,-102851.76,-0.39,4874.98,0.02,-110405.02,-0.42,8998573,179.97
281,Entry long,2023-04-03 19:00,ENTRY-44L,59841,44,2633004,-102851.76,-0.39,4874.98,0.02,-110405.02,-0.42,8998573,179.97
282,Exit long,2023-04-14 18:00,EXIT - Basso Stop,60602,66,4022700,-269792.16,-0.67,106606.5,0.26,-356713.5,-0.89,8728781,174.58
282,Entry long,2023-04-13 18:00,ENTRY-66L,60950,66,4022700,-269792.16,-0.67,106606.5,0.26,-356713.5,-0.89,8728781,174.58
283,Exit long,2023-04-26 21:00,EXIT - Basso Stop,59882,79,4755800,-298652.38,-0.63,55221,0.12,-283689,-0.60,8430129,168.60
283,Entry long,2023-04-25 23:00,ENTRY-79L,60200,79,4755800,-298652.38,-0.63,55221,0.12,-283689,-0.60,8430129,168.60
284,Exit long,2023-05-01 19:00,EXIT - Basso Stop,60190,78,4709250,-191320.34,-0.41,7653.75,0.02,-213866.25,-0.45,8238808,164.78
284,Entry long,2023-05-01 18:00,ENTRY-78L,60375,78,4709250,-191320.34,-0.41,7653.75,0.02,-213866.25,-0.45,8238808,164.78
285,Exit long,2023-05-05 14:00,EXIT - Basso Stop,61268,67,4054505,463712.7,1.14,823927.5,2.03,-43722.52,-0.11,8702521,174.05
285,Entry long,2023-05-02 20:00,ENTRY-67L,60515,67,4054505,463712.7,1.14,823927.5,2.03,-43722.52,-0.11,8702521,174.05
286,Exit long,2023-05-09 13:00,EXIT - Basso Stop,60997,102,6235056,-195903.75,-0.31,0,0.00,-189275.28,-0.30,8506617,170.13
286,Entry long,2023-05-09 11:00,ENTRY-102L,61128,102,6235056,-195903.75,-0.31,0,0.00,-189275.28,-0.30,8506617,170.13
287,Exit long,2023-05-09 18:00,EXIT - Basso Stop,61120,101,6186755,-198149.38,-0.32,0,0.00,-227883.78,-0.37,8308467.5,166.17
287,Entry long,2023-05-09 16:00,ENTRY-101L,61255,101,6186755,-198149.38,-0.32,0,0.00,-227883.78,-0.37,8308467.5,166.17
288,Exit long,2023-05-15 20:00,EXIT - Basso Stop,60902,60,3664140,-136791.3,-0.37,0,0.00,-149720.7,-0.41,8171676.5,163.43
288,Entry long,2023-05-15 12:00,ENTRY-60L,61069,60,3664140,-136791.3,-0.37,0,0.00,-149720.7,-0.41,8171676.5,163.43
289,Exit long,2023-06-01 09:00,EXIT - Basso Stop,59935,93,5587905,-195309.3,-0.35,162710.47,0.29,-235329.53,-0.42,7976367,159.53
289,Entry long,2023-05-31 19:00,ENTRY-93L,60085,93,5587905,-195309.3,-0.35,162710.47,0.29,-235329.53,-0.42,7976367,159.53
290,Exit long,2023-07-05 22:00,EXIT - Basso Stop,58475,146,8550490,-216839.2,-0.25,221507.55,0.26,-276352.44,-0.32,7759528,155.19
290,Entry long,2023-07-05 14:00,ENTRY-146L,58565,146,8550490,-216839.2,-0.25,221507.55,0.26,-276352.44,-0.32,7759528,155.19
291,Exit long,2023-07-17 09:00,EXIT - Basso Stop,59094,92,5426896,43202.28,0.08,282905.53,0.52,-38174.48,-0.07,7802730,156.05
291,Entry long,2023-07-12 18:00,ENTRY-92L,58988,92,5426896,43202.28,0.08,282905.53,0.52,-38174.48,-0.07,7802730,156.05
292,Exit long,2023-07-20 19:00,EXIT - Basso Stop,59528,157,9313868,226981.19,0.24,766690.7,0.82,-211419.34,-0.23,8029711.5,160.59
292,Entry long,2023-07-18 16:00,ENTRY-157L,59324,157,9313868,226981.19,0.24,766690.7,0.82,-211419.34,-0.23,8029711.5,160.59
293,Exit long,2023-08-01 17:00,EXIT - Basso Stop,59455,114,6773196,-21015.33,-0.03,356014.03,0.53,-78325.98,-0.12,8008696,160.17
293,Entry long,2023-07-31 18:00,ENTRY-114L,59414,114,6773196,-21015.33,-0.03,356014.03,0.53,-78325.98,-0.12,8008696,160.17
294,Exit long,2023-08-07 11:00,EXIT - Basso Stop,59232,101,5995663,-192200.47,-0.32,78091.69,0.13,-184508.31,-0.31,7816495.5,156.33
294,Entry long,2023-08-04 18:00,ENTRY-101L,59363,101,5995663,-192200.47,-0.32,78091.69,0.13,-184508.31,-0.31,7816495.5,156.33
295,Exit long,2023-08-31 22:00,EXIT - Basso Stop,59341,155,9074165,1145539.9,1.26,1476729.1,1.63,-220520.83,-0.24,8962035,179.24
295,Entry long,2023-08-28 21:00,ENTRY-155L,58543,155,9074165,1145539.9,1.26,1476729.1,1.63,-220520.83,-0.24,8962035,179.24
296,Exit long,2023-09-08 13:00,EXIT - Basso Stop,59035,186,11006550,-370335.3,-0.34,0,0.00,-378672.75,-0.34,8591700,171.83
296,Entry long,2023-09-08 11:00,ENTRY-186L,59175,186,11006550,-370335.3,-0.34,0,0.00,-378672.75,-0.34,8591700,171.83
297,Exit long,2023-10-31 21:00,EXIT - Basso Stop,61121,78,4759482,31925.4,0.07,335782.6,0.71,-76057.41,-0.16,8623626,172.47
297,Entry long,2023-10-27 23:00,ENTRY-78L,61019,78,4759482,31925.4,0.07,335782.6,0.71,-76057.41,-0.16,8623626,172.47
298,Exit long,2023-11-17 19:00,EXIT - Basso Stop,60705,66,4005870,-33462,-0.08,152890.66,0.38,-88669.35,-0.22,8590164,171.80
298,Entry long,2023-11-16 20:00,ENTRY-66L,60695,66,4005870,-33462,-0.08,152890.66,0.38,-88669.35,-0.22,8590164,171.80
299,Exit long,2023-11-22 20:00,EXIT - Basso Stop,61045,76,4634860,-771.4,0.00,261825.7,0.56,-87014.3,-0.19,8589392,171.79
299,Entry long,2023-11-21 09:00,ENTRY-76L,60985,76,4634860,-771.4,0.00,261825.7,0.56,-87014.3,-0.19,8589392,171.79
300,Exit long,2023-11-29 16:00,EXIT - Basso Stop,62325,170,10426950,1577889,1.51,2227565.2,2.14,-181334.75,-0.17,10167281,203.35
300,Entry long,2023-11-24 19:00,ENTRY-170L,61335,170,10426950,1577889,1.51,2227565.2,2.14,-181334.75,-0.17,10167281,203.35
301,Exit long,2024-01-02 20:00,EXIT - Basso Stop,63307,86,5454120,-151672.61,-0.28,136129.4,0.25,-157130.6,-0.29,10015609,200.31
301,Entry long,2024-01-02 09:00,ENTRY-86L,63420,86,5454120,-151672.61,-0.28,136129.4,0.25,-157130.6,-0.29,10015609,200.31
302,Exit long,2024-01-24 20:00,EXIT - Basso Stop,62026,148,9216996,-463464.22,-0.50,0,0.00,-417564.97,-0.45,9552144,191.04
302,Entry long,2024-01-24 18:00,ENTRY-148L,62277,148,9216996,-463464.22,-0.50,0,0.00,-417564.97,-0.45,9552144,191.04
303,Exit long,2024-01-30 20:00,EXIT - Basso Stop,62465,133,8305052,-55134.48,-0.07,338854.75,0.41,-166545.27,-0.20,9497010,189.94
303,Entry long,2024-01-30 13:00,ENTRY-133L,62444,133,8305052,-55134.48,-0.07,338854.75,0.41,-166545.27,-0.20,9497010,189.94
304,Exit long,2024-02-08 13:00,EXIT - Basso Stop,62196,118,7350692,-189089.1,-0.26,161486.55,0.22,-185433.45,-0.25,9307921,186.16
304,Entry long,2024-02-06 20:00,ENTRY-118L,62294,118,7350692,-189089.1,-0.26,161486.55,0.22,-185433.45,-0.25,9307921,186.16
305,Exit long,2024-02-21 21:00,EXIT - Basso Stop,61741,190,11741810,-227563,-0.19,131290.95,0.11,-265809.06,-0.23,9080358,181.61
305,Entry long,2024-02-20 17:00,ENTRY-190L,61799,190,11741810,-227563,-0.19,131290.95,0.11,-265809.06,-0.23,9080358,181.61
306,Exit long,2024-02-26 20:00,EXIT - Basso Stop,61719,156,9649536,-310108.5,-0.32,95272.32,0.10,-291607.7,-0.30,8770249,175.40
306,Entry long,2024-02-23 22:00,ENTRY-156L,61856,156,9649536,-310108.5,-0.32,95272.32,0.10,-291607.7,-0.30,8770249,175.40
307,Exit long,2024-03-12 10:00,EXIT - Basso Stop,65825,79,4919646,2754691,5.60,3013741.8,6.12,-143098.23,-0.29,11524940,230.50
307,Entry long,2024-02-29 09:00,ENTRY-79L,62274,79,4919646,2754691,5.60,3013741.8,6.12,-143098.23,-0.29,11524940,230.50
308,Exit long,2024-03-21 19:00,EXIT - Basso Stop,65875,30,1996440,-221763.45,-1.11,35017.8,0.18,-213382.2,-1.07,11303177,226.06
308,Entry long,2024-03-21 09:00,ENTRY-30L,66548,30,1996440,-221763.45,-1.11,35017.8,0.18,-213382.2,-1.07,11303177,226.06
309,Exit long,2024-04-01 17:00,EXIT - Basso Stop,68306,81,5369490,1578448.6,2.94,2481722.5,4.62,-129717.45,-0.24,12881625,257.63
309,Entry long,2024-03-27 15:00,ENTRY-81L,66290,81,5369490,1578448.6,2.94,2481722.5,4.62,-129717.45,-0.24,12881625,257.63
310,Exit long,2024-04-30 09:00,EXIT - Basso Stop,71265,82,5909002,-711483.7,-1.20,250074.98,0.42,-694565,-1.17,12170142,243.40
310,Entry long,2024-04-26 12:00,ENTRY-82L,72061,82,5909002,-711483.7,-1.20,250074.98,0.42,-694565,-1.17,12170142,243.40
311,Exit long,2024-05-08 12:00,EXIT - Basso Stop,71074,88,6268064,-198132.88,-0.32,186019.69,0.30,-261020.31,-0.42,11972009,239.44
311,Entry long,2024-05-06 13:00,ENTRY-88L,71228,88,6268064,-198132.88,-0.32,186019.69,0.30,-261020.31,-0.42,11972009,239.44
312,Exit long,2024-05-13 09:00,EXIT - Basso Stop,72269,64,4579904,407094.4,0.89,738700.5,1.61,-105459.52,-0.23,12379103,247.58
312,Entry long,2024-05-09 19:00,ENTRY-64L,71561,64,4579904,407094.4,0.89,738700.5,1.61,-105459.52,-0.23,12379103,247.58
313,Exit long,2024-05-16 19:00,EXIT - Basso Stop,72772,134,9687530,541985.1,0.56,1156222.4,1.19,-175737.66,-0.18,12921088,258.42
313,Entry long,2024-05-15 09:00,ENTRY-134L,72295,134,9687530,541985.1,0.56,1156222.4,1.19,-175737.66,-0.18,12921088,258.42
314,Exit long,2024-05-21 09:00,EXIT - Basso Stop,73782,67,4910430,280370.88,0.57,682297.9,1.39,-124382.15,-0.25,13201459,264.03
314,Entry long,2024-05-17 18:00,ENTRY-67L,73290,67,4910430,280370.88,0.57,682297.9,1.39,-124382.15,-0.25,13201459,264.03
315,Exit long,2024-05-31 19:00,EXIT - Basso Stop,72122,91,6582485,-259557.94,-0.39,34427.57,0.05,-283162.44,-0.43,12941901,258.84
315,Entry long,2024-05-31 18:00,ENTRY-91L,72335,91,6582485,-259557.94,-0.39,34427.57,0.05,-283162.44,-0.43,12941901,258.84
316,Exit long,2024-06-04 12:00,EXIT - Basso Stop,72130,85,6149325,-244151.88,-0.40,0,0.00,-221996.62,-0.36,12697749,253.95
316,Entry long,2024-06-04 11:00,ENTRY-85L,72345,85,6149325,-244151.88,-0.40,0,0.00,-221996.62,-0.36,12697749,253.95
317,Exit long,2024-06-07 13:00,EXIT - Basso Stop,72478,78,5640804,68329.56,0.12,763496,1.35,-57064.02,-0.10,12766079,255.32
317,Entry long,2024-06-05 20:00,ENTRY-78L,72318,78,5640804,68329.56,0.12,763496,1.35,-57064.02,-0.10,12766079,255.32
318,Exit long,2024-06-12 19:00,EXIT - Basso Stop,71658,46,3310206,-172412.38,-0.52,0,0.00,-223551.03,-0.68,12593667,251.87
318,Entry long,2024-06-12 18:00,ENTRY-46L,71961,46,3310206,-172412.38,-0.52,0,0.00,-223551.03,-0.68,12593667,251.87
319,Exit long,2024-06-21 19:00,EXIT - Basso Stop,71804,113,8118259,-125230.55,-0.15,749278.7,0.92,-224781.3,-0.28,12468436,249.37
319,Entry long,2024-06-20 10:00,ENTRY-113L,71843,113,8118259,-125230.55,-0.15,749278.7,0.92,-224781.3,-0.28,12468436,249.37
320,Exit long,2024-07-02 17:00,EXIT - Basso Stop,71533,88,6313120,-245200.12,-0.39,13314.4,0.02,-273565.6,-0.43,12223236,244.46
320,Entry long,2024-07-02 10:00,ENTRY-88L,71740,88,6313120,-245200.12,-0.39,13314.4,0.02,-273565.6,-0.43,12223236,244.46
321,Exit long,2024-07-08 13:00,EXIT - Basso Stop,72786,111,7977903,933144.25,1.17,1306540.5,1.64,-93169.52,-0.12,13156380,263.13
321,Entry long,2024-07-03 11:00,ENTRY-111L,71873,111,7977903,933144.25,1.17,1306540.5,1.64,-93169.52,-0.12,13156380,263.13
322,Exit long,2024-07-12 18:00,EXIT - Basso Stop,72946,99,7195221,192245.62,0.27,509513.9,0.71,-114186.1,-0.16,13348626,266.97
322,Entry long,2024-07-10 12:00,ENTRY-99L,72679,99,7195221,192245.62,0.27,509513.9,0.71,-114186.1,-0.16,13348626,266.97
323,Exit long,2024-07-17 21:00,EXIT - Basso Stop,73865,120,8792760,622117.2,0.71,1426036.2,1.62,-179563.8,-0.20,13970743,279.41
323,Entry long,2024-07-15 16:00,ENTRY-120L,73273,120,8792760,622117.2,0.71,1426036.2,1.62,-179563.8,-0.20,13970743,279.41
324,Exit long,2024-08-14 18:00,EXIT - Basso Stop,70056,98,6843144,154896.84,0.23,751744.25,1.10,-61655.72,-0.09,14125640,282.51
324,Entry long,2024-08-12 12:00,ENTRY-98L,69828,98,6843144,154896.84,0.23,751744.25,1.10,-61655.72,-0.09,14125640,282.51
325,Exit long,2024-08-26 20:00,EXIT - Basso Stop,71418,104,7436520,-164799.95,-0.22,243617.4,0.33,-173422.6,-0.23,13960840,279.22
325,Entry long,2024-08-26 12:00,ENTRY-104L,71505,104,7436520,-164799.95,-0.22,243617.4,0.33,-173422.6,-0.23,13960840,279.22
326,Exit long,2024-08-30 09:00,EXIT - Basso Stop,71423,97,6954512,-334222.72,-0.48,0,0.00,-384942.56,-0.55,13626617,272.53
326,Entry long,2024-08-29 22:00,ENTRY-97L,71696,97,6954512,-334222.72,-0.48,0,0.00,-384942.56,-0.55,13626617,272.53
327,Exit long,2024-09-03 17:00,EXIT - Basso Stop,71718,86,6185206,-236344.77,-0.38,97213.97,0.16,-337086.03,-0.54,13390272,267.81
327,Entry long,2024-09-02 11:00,ENTRY-86L,71921,86,6185206,-236344.77,-0.38,97213.97,0.16,-337086.03,-0.54,13390272,267.81
328,Exit long,2024-09-06 18:00,EXIT - Basso Stop,72045,84,6045480,2513.7,0.00,381372.6,0.63,-120107.4,-0.20,13392786,267.86
328,Entry long,2024-09-05 11:00,ENTRY-84L,71970,84,6045480,2513.7,0.00,381372.6,0.63,-120107.4,-0.20,13392786,267.86
329,Exit long,2024-09-11 18:00,EXIT - Basso Stop,72081,136,9843680,-504873.47,-0.51,52781.6,0.05,-566018.4,-0.57,12887913,257.76
329,Entry long,2024-09-11 11:00,ENTRY-136L,72380,136,9843680,-504873.47,-0.51,52781.6,0.05,-566018.4,-0.57,12887913,257.76
330,Exit long,2024-09-17 09:00,EXIT - Basso Stop,73744,61,4439641,542739.9,1.22,801911.8,1.81,-49648.2,-0.11,13430652,268.61
330,Entry long,2024-09-12 18:00,ENTRY-61L,72781,61,4439641,542739.9,1.22,801911.8,1.81,-49648.2,-0.11,13430652,268.61
331,Exit long,2024-09-19 18:00,EXIT - Basso Stop,73561,82,6057750,-317928.75,-0.52,31211.25,0.05,-378788.75,-0.62,13112724,262.25
331,Entry long,2024-09-19 14:00,ENTRY-82L,73875,82,6057750,-317928.75,-0.52,31211.25,0.05,-378788.75,-0.62,13112724,262.25
332,Exit long,2024-09-27 14:00,EXIT - Basso Stop,75668,85,6299435,1259793.9,2.00,1654052.9,2.62,-85897.17,-0.14,14372518,287.45
332,Entry long,2024-09-20 12:00,ENTRY-85L,74111,85,6299435,1259793.9,2.00,1654052.9,2.62,-85897.17,-0.14,14372518,287.45
333,Exit long,2024-10-03 10:00,EXIT - Basso Stop,75760,76,5774556,-225621.58,-0.39,175567.22,0.30,-208232.78,-0.36,14146896,282.94
333,Entry long,2024-10-01 19:00,ENTRY-76L,75981,76,5774556,-225621.58,-0.39,175567.22,0.30,-208232.78,-0.36,14146896,282.94
334,Exit long,2024-10-14 19:00,EXIT - Basso Stop,75550,90,6806970,-142732.34,-0.21,231465.16,0.34,-184334.84,-0.27,14004164,280.08
334,Entry long,2024-10-11 19:00,ENTRY-90L,75633,90,6806970,-142732.34,-0.21,231465.16,0.34,-184334.84,-0.27,14004164,280.08
335,Exit long,2024-10-21 20:00,EXIT - Basso Stop,77479,108,8198280,1611690,1.96,2158968.5,2.63,-186791.4,-0.23,15615854,312.32
335,Entry long,2024-10-15 21:00,ENTRY-108L,75910,108,8198280,1611690,1.96,2158968.5,2.63,-186791.4,-0.23,15615854,312.32
336,Exit long,2024-10-31 15:00,EXIT - Basso Stop,79365,82,6460042,414040.12,0.64,702419.8,1.09,-175800.2,-0.27,16029894,320.60
336,Entry long,2024-10-29 09:00,ENTRY-82L,78781,82,6460042,414040.12,0.64,702419.8,1.09,-175800.2,-0.27,16029894,320.60
337,Exit long,2024-12-05 13:00,EXIT - Basso Stop,76500,109,8360845,-306946.72,-0.37,53025.77,0.06,-285964.22,-0.34,15722947,314.46
337,Entry long,2024-12-04 20:00,ENTRY-109L,76705,109,8360845,-306946.72,-0.37,53025.77,0.06,-285964.22,-0.34,15722947,314.46
338,Exit long,2024-12-11 12:00,EXIT - Basso Stop,77602,102,7796268,1112801.6,1.43,1860258.6,2.38,-68561.34,-0.09,16835748,336.71
338,Entry long,2024-12-09 12:00,ENTRY-102L,76434,102,7796268,1112801.6,1.43,1860258.6,2.38,-68561.34,-0.09,16835748,336.71
339,Exit long,2024-12-27 14:00,EXIT - Basso Stop,76153,122,9310430,-290645.47,-0.31,112047.85,0.12,-295432.16,-0.32,16545103,330.90
339,Entry long,2024-12-27 11:00,ENTRY-122L,76315,122,9310430,-290645.47,-0.31,112047.85,0.12,-295432.16,-0.32,16545103,330.90
340,Exit long,2025-01-03 18:00,EXIT - Basso Stop,77522,98,7500626,889811.06,1.19,1298236.9,1.73,-216843.12,-0.29,17434914,348.70
340,Entry long,2024-12-31 14:00,ENTRY-98L,76537,98,7500626,889811.06,1.19,1298236.9,1.73,-216843.12,-0.29,17434914,348.70
341,Exit long,2025-01-07 20:00,EXIT - Basso Stop,77485,79,6137826,-226405.7,-0.37,52260.87,0.09,-364859.12,-0.59,17208508,344.17
341,Entry long,2025-01-07 18:00,ENTRY-79L,77694,79,6137826,-226405.7,-0.37,52260.87,0.09,-364859.12,-0.59,17208508,344.17
342,Exit long,2025-01-13 17:00,EXIT - Basso Stop,78285,118,9193380,350344.94,0.38,919273.1,1.00,-423566.9,-0.46,17558854,351.18
342,Entry long,2025-01-08 20:00,ENTRY-118L,77910,118,9193380,350344.94,0.38,919273.1,1.00,-423566.9,-0.46,17558854,351.18
343,Exit long,2025-01-17 14:00,EXIT - Basso Stop,78829,118,9267130,254075.23,0.27,726564.4,0.78,-229235.66,-0.25,17812928,356.26
343,Entry long,2025-01-15 14:00,ENTRY-118L,78535,118,9267130,254075.23,0.27,726564.4,0.78,-229235.66,-0.25,17812928,356.26
344,Exit long,2025-01-29 23:00,EXIT - Basso Stop,80220,137,10971508,76511.76,0.07,830162.44,0.76,-130207.54,-0.12,17889440,357.79
344,Entry long,2025-01-28 20:00,ENTRY-137L,80084,137,10971508,76511.76,0.07,830162.44,0.76,-130207.54,-0.12,17889440,357.79
345,Exit long,2025-02-14 18:00,EXIT - Basso Stop,85480,96,8218080,-202120.8,-0.25,199869.6,0.24,-213890.4,-0.26,17687320,353.75
345,Entry long,2025-02-14 09:00,ENTRY-96L,85605,96,8218080,-202120.8,-0.25,199869.6,0.24,-213890.4,-0.26,17687320,353.75
346,Exit long,2025-02-19 19:00,EXIT - Basso Stop,85887,142,12117428,663693.06,0.55,1382132.9,1.14,-103187.14,-0.09,18351012,367.02
346,Entry long,2025-02-18 18:00,ENTRY-142L,85334,142,12117428,663693.06,0.55,1382132.9,1.14,-103187.14,-0.09,18351012,367.02
347,Exit long,2025-02-25 20:00,EXIT - Basso Stop,85642,107,9206601,-520921.47,-0.57,314557,0.34,-520043,-0.56,17830092,356.60
347,Entry long,2025-02-24 13:00,ENTRY-107L,86043,107,9206601,-520921.47,-0.57,314557,0.34,-520043,-0.56,17830092,356.60
348,Exit long,2025-03-05 19:00,EXIT - Basso Stop,85668,123,10510719,159210.58,0.15,972036.4,0.92,-127583.59,-0.12,17989302,359.79
348,Entry long,2025-03-04 09:00,ENTRY-123L,85453,123,10510719,159210.58,0.15,972036.4,0.92,-127583.59,-0.12,17989302,359.79
349,Exit long,2025-03-14 20:00,EXIT - Basso Stop,87669,69,5978988,641589.25,1.07,1071345,1.79,-132704.94,-0.22,18630892,372.62
349,Entry long,2025-03-12 21:00,ENTRY-69L,86652,69,5978988,641589.25,1.07,1071345,1.79,-132704.94,-0.22,18630892,372.62
350,Exit long,2025-03-28 13:00,EXIT - Basso Stop,88480,96,8525280,-397096.8,-0.47,573.6,0.00,-354626.4,-0.42,18233794,364.68
350,Entry long,2025-03-28 11:00,ENTRY-96L,88805,96,8525280,-397096.8,-0.47,573.6,0.00,-354626.4,-0.42,18233794,364.68
351,Exit long,2025-04-01 21:00,EXIT - Basso Stop,90195,35,3152275,13954.5,0.04,283488.62,0.90,-184461.38,-0.58,18247748,364.95
351,Entry long,2025-03-31 17:00,ENTRY-35L,90065,35,3152275,13954.5,0.04,283488.62,0.90,-184461.38,-0.58,18247748,364.95
352,Exit long,2025-04-15 16:00,EXIT - Basso Stop,92865,45,3993030,1818090.2,4.55,2146784.8,5.37,-31665.15,-0.08,20065840,401.32
352,Entry long,2025-04-09 11:00,ENTRY-45L,88734,45,3993030,1818090.2,4.55,2146784.8,5.37,-31665.15,-0.08,20065840,401.32
353,Exit long,2025-04-29 10:00,EXIT - Basso Stop,95470,46,4388308,-10779.64,-0.02,375498.47,0.86,-100141.54,-0.23,20055060,401.10
353,Entry long,2025-04-28 19:00,ENTRY-46L,95398,46,4388308,-10779.64,-0.02,375498.47,0.86,-100141.54,-0.23,20055060,401.10
354,Exit long,2025-05-08 10:00,EXIT - Basso Stop,96615,50,4728100,978705.75,2.07,1445359.5,3.06,-128640.5,-0.27,21033766,420.68
354,Entry long,2025-05-05 15:00,ENTRY-50L,94562,50,4728100,978705.75,2.07,1445359.5,3.06,-128640.5,-0.27,21033766,420.68
355,Exit long,2025-05-22 15:00,EXIT - Basso Stop,95515,39,3689751,316265.8,0.86,618811.25,1.68,-51208.75,-0.14,21350032,427.00
355,Entry long,2025-05-20 19:00,ENTRY-39L,94609,39,3689751,316265.8,0.86,618811.25,1.68,-51208.75,-0.14,21350032,427.00
356,Exit long,2025-06-05 20:00,EXIT - Basso Stop,97715,59,5656389,1030852.1,1.82,1616048,2.86,-40081.94,-0.07,22380884,447.62
356,Entry long,2025-06-02 09:00,ENTRY-59L,95871,59,5656389,1030852.1,1.82,1616048,2.86,-40081.94,-0.07,22380884,447.62
357,Exit long,2025-06-16 11:00,EXIT - Basso Stop,99186,95,9278555,1347643.9,1.45,2100607.2,2.26,-229742.78,-0.25,23728528,474.57
357,Entry long,2025-06-12 16:00,ENTRY-95L,97669,95,9278555,1347643.9,1.45,2100607.2,2.26,-229742.78,-0.25,23728528,474.57
358,Exit long,2025-06-23 17:00,EXIT - Basso Stop,98731,104,10299640,-418998.3,-0.41,3621.8,0.00,-449818.2,-0.44,23309528,466.19
358,Entry long,2025-06-23 16:00,ENTRY-104L,99035,104,10299640,-418998.3,-0.41,3621.8,0.00,-449818.2,-0.44,23309528,466.19
359,Exit long,2025-07-08 13:00,EXIT - Basso Stop,97011,99,9626463,-319892.75,-0.33,3347.69,0.00,-358002.3,-0.37,22989636,459.79
359,Entry long,2025-07-07 22:00,ENTRY-99L,97237,99,9626463,-319892.75,-0.33,3347.69,0.00,-358002.3,-0.37,22989636,459.79
360,Exit long,2025-07-14 18:00,EXIT - Basso Stop,97905,99,9625077,578591.6,0.60,1115124.6,1.16,-118415.38,-0.12,23568228,471.36
360,Entry long,2025-07-11 09:00,ENTRY-99L,97223,99,9625077,578591.6,0.60,1115124.6,1.16,-118415.38,-0.12,23568228,471.36
361,Exit long,2025-07-22 11:00,EXIT - Basso Stop,98976,112,10967152,1071337.6,0.98,2077644.2,1.89,-170195.77,-0.16,24639566,492.79
