Trade #,Type,Date/Time,Signal,Price INR,Position size (qty),Position size (value),Net P&L INR,Net P&L %,Run-up INR,Run-up %,Drawdown INR,Drawdown %,Cumulative P&L INR,Cumulative P&L %
272,Exit long,2017-01-30 14:15,EXIT - Below ST,19641.95,20,389463,90779.43,0.67,267523.78,1.96,-13631.2,-0.10,15426435,308.53
272,Entry long,2017-01-25 14:15,PYR2-20L,19473.15,20,389463,90779.43,0.67,267523.78,1.96,-13631.2,-0.10,15426435,308.53
273,Exit long,2017-02-27 09:15,EXIT - Below ST,20753,78,1605630,345787.25,0.61,1143774.5,2.03,-451228.06,-0.80,15729363,314.59
273,Entry long,2017-02-17 09:15,ENTRY-78L,20585,78,1605630,345787.25,0.61,1143774.5,2.03,-451228.06,-0.80,15729363,314.59
274,Exit long,2017-02-27 09:15,EXIT - Below ST,20753,39,807444.3,10706.1,0.04,409699.7,1.45,-387801.56,-1.37,15768330,315.37
274,Entry long,2017-02-17 11:45,PYR1-39L,20703.7,39,807444.3,10706.1,0.04,409699.7,1.45,-387801.56,-1.37,15768330,315.37
275,Exit long,2017-02-27 09:15,EXIT - Below ST,20753,20,417100,-100525.6,-0.69,104086.5,0.71,-87398.5,-0.60,15682403,313.65
275,Entry long,2017-02-21 14:15,PYR2-20L,20855,20,417100,-100525.6,-0.69,104086.5,0.71,-87398.5,-0.60,15682403,313.65
276,Exit long,2017-04-06 11:45,EXIT - Below ST,21577,67,1421405,748542.75,1.50,1157105.1,2.32,-98994.17,-0.20,16392881,327.86
276,Entry long,2017-03-28 09:15,ENTRY-67L,21215,67,1421405,748542.75,1.50,1157105.1,2.32,-98994.17,-0.20,16392881,327.86
277,Exit long,2017-04-06 11:45,EXIT - Below ST,21577,34,724234,277415.2,1.09,484745.3,1.91,-31833.69,-0.13,16695645,333.91
277,Entry long,2017-03-29 09:15,PYR1-34L,21301,34,724234,277415.2,1.09,484745.3,1.91,-31833.69,-0.13,16695645,333.91
278,Exit long,2017-04-06 11:45,EXIT - Below ST,21577,17,363324.85,96390.56,0.76,200055.62,1.57,-23842.87,-0.19,16804752,336.10
278,Entry long,2017-03-29 10:30,PYR2-17L,21372.05,17,363324.85,96390.56,0.76,200055.62,1.57,-23842.87,-0.19,16804752,336.10
279,Exit long,2017-05-11 14:15,EXIT - Below ST,22812.1,91,1992763.5,2767412.8,3.96,3393303.8,4.86,-144434.97,-0.21,19519108,390.38
279,Entry long,2017-04-25 09:15,ENTRY-91L,21898.5,91,1992763.5,2767412.8,3.96,3393303.8,4.86,-144434.97,-0.21,19519108,390.38
280,Exit long,2017-05-11 14:15,EXIT - Below ST,22812.1,46,1009838,1311079.2,3.71,1627463.6,4.60,-160843.83,-0.45,20865532,417.31
280,Entry long,2017-04-25 11:45,PYR1-46L,21953,46,1009838,1311079.2,3.71,1627463.6,4.60,-160843.83,-0.45,20865532,417.31
281,Exit long,2017-05-11 14:15,EXIT - Below ST,22812.1,23,506044.85,616095.44,3.48,774287.7,4.37,-17711.57,-0.10,21499338,429.99
281,Entry long,2017-04-25 14:15,PYR2-23L,22001.95,23,506044.85,616095.44,3.48,774287.7,4.37,-17711.57,-0.10,21499338,429.99
282,Exit long,2017-06-06 10:30,EXIT - Below ST,23397.05,42,967554,461015.44,1.36,1056140.6,3.12,-88254.39,-0.26,21934354,438.69
282,Entry long,2017-05-25 13:00,ENTRY-42L,23037,42,967554,461015.44,1.36,1056140.6,3.12,-88254.39,-0.26,21934354,438.69
283,Exit long,2017-06-06 10:30,EXIT - Below ST,23397.05,21,486967.95,118712.79,0.70,416275.38,2.44,-155922.12,-0.91,22070112,441.40
283,Entry long,2017-05-25 14:15,PYR1-21L,23188.95,21,486967.95,118712.79,0.70,416275.38,2.44,-155922.12,-0.91,22070112,441.40
284,Exit long,2017-06-06 10:30,EXIT - Below ST,23397.05,11,255887.5,33837.82,0.38,189703.94,2.12,-90556.81,-1.01,22112904,442.26
284,Entry long,2017-05-29 13:00,PYR2-11L,23262.5,11,255887.5,33837.82,0.38,189703.94,2.12,-90556.81,-1.01,22112904,442.26
285,Exit long,2017-06-22 14:15,EXIT - Below ST,23716.2,134,3157308,501463.25,0.45,1432504.2,1.30,-143335.78,-0.13,22530586,450.61
285,Entry long,2017-06-19 10:30,ENTRY-134L,23562,134,3157308,501463.25,0.45,1432504.2,1.30,-143335.78,-0.13,22530586,450.61
286,Exit long,2017-06-22 14:15,EXIT - Below ST,23716.2,67,1586794.5,-34470.8,-0.06,431049.7,0.78,-228598.81,-0.41,22551654,451.03
286,Entry long,2017-06-19 13:00,PYR1-67L,23683.5,67,1586794.5,-34470.8,-0.06,431049.7,0.78,-228598.81,-0.41,22551654,451.03
287,Exit long,2017-06-22 14:15,EXIT - Below ST,23716.2,34,806956,-77647.73,-0.27,158586.55,0.56,-176160.45,-0.62,22502250,450.05
287,Entry long,2017-06-20 10:30,PYR2-34L,23734,34,806956,-77647.73,-0.27,158586.55,0.56,-176160.45,-0.62,22502250,450.05
288,Exit long,2017-07-11 14:15,EXIT - Below ST,23603.2,101,2379070.15,3151.98,0.00,637342.3,0.76,-612280.2,-0.73,22463092,449.26
288,Entry long,2017-07-06 13:00,ENTRY-101L,23555.15,101,2379070.15,3151.98,0.00,637342.3,0.76,-612280.2,-0.73,22463092,449.26
289,Exit long,2017-07-11 14:15,EXIT - Below ST,23603.2,51,1208850.45,-262495.22,-0.62,57739.48,0.14,-226611.02,-0.54,22242906,444.86
289,Entry long,2017-07-10 13:00,PYR1-51L,23702.95,51,1208850.45,-262495.22,-0.62,57739.48,0.14,-226611.02,-0.54,22242906,444.86
290,Exit long,2017-08-02 14:15,EXIT - Below ST,25030.3,92,2199168,3469117.5,4.50,4289349,5.57,-460150.88,-0.60,25654078,513.08
290,Entry long,2017-07-13 09:15,ENTRY-92L,23904,92,2199168,3469117.5,4.50,4289349,5.57,-460150.88,-0.60,25654078,513.08
291,Exit long,2017-08-02 14:15,EXIT - Below ST,25030.3,46,1102677.5,1626178,4.21,2036293.8,5.27,-132376.22,-0.34,27318850,546.38
291,Entry long,2017-07-14 11:45,PYR1-46L,23971.25,46,1102677.5,1626178,4.21,2036293.8,5.27,-132376.22,-0.34,27318850,546.38
292,Exit long,2017-08-02 14:15,EXIT - Below ST,25030.3,23,552897,758495.7,3.92,963553.6,4.97,-90956.15,-0.47,28096698,561.93
292,Entry long,2017-07-17 14:15,PYR2-23L,24039,23,552897,758495.7,3.92,963553.6,4.97,-90956.15,-0.47,28096698,561.93
293,Exit long,2017-09-21 09:15,EXIT - Below ST,24825.85,126,3085664.4,1266264.2,1.17,2606136.2,2.41,-134237.75,-0.12,29280830,585.62
293,Entry long,2017-09-11 09:15,ENTRY-126L,24489.4,126,3085664.4,1266264.2,1.17,2606136.2,2.41,-134237.75,-0.12,29280830,585.62
294,Exit long,2017-09-21 09:15,EXIT - Below ST,24825.85,63,1554462,225682.08,0.41,895618.06,1.64,-148669.92,-0.27,29560918,591.22
294,Entry long,2017-09-11 10:30,PYR1-63L,24674,63,1554462,225682.08,0.41,895618.06,1.64,-148669.92,-0.27,29560918,591.22
295,Exit long,2017-09-21 09:15,EXIT - Below ST,24825.85,32,792172.8,23373,0.08,363657.94,1.31,-70062.05,-0.25,29612016,592.24
295,Entry long,2017-09-12 09:15,PYR2-32L,24755.4,32,792172.8,23373,0.08,363657.94,1.31,-70062.05,-0.25,29612016,592.24
296,Exit long,2017-10-16 10:30,EXIT - Below ST,24630.1,82,2013264,82994.38,0.12,904044.25,1.28,-161730.23,-0.23,29641360,592.83
296,Entry long,2017-10-13 09:15,ENTRY-82L,24552,82,2013264,82994.38,0.12,904044.25,1.28,-161730.23,-0.23,29641360,592.83
297,Exit long,2017-10-16 10:30,EXIT - Below ST,24630.1,41,1012786.1,-174111.7,-0.49,236413.23,0.67,-296474,-0.84,29502696,590.05
297,Entry long,2017-10-13 10:30,PYR1-41L,24702.1,41,1012786.1,-174111.7,-0.49,236413.23,0.67,-296474,-0.84,29502696,590.05
298,Exit long,2017-10-16 10:30,EXIT - Below ST,24630.1,21,520107,-136928.38,-0.75,73340.51,0.40,-199601.75,-1.10,29383972,587.68
298,Entry long,2017-10-13 13:00,PYR2-21L,24767,21,520107,-136928.38,-0.75,73340.51,0.40,-199601.75,-1.10,29383972,587.68
299,Exit long,2017-11-07 09:15,EXIT - Below ST,25497.1,50,1253850,646670.3,1.47,1072615.2,2.44,-411997.25,-0.94,29996736,599.93
299,Entry long,2017-10-25 13:00,ENTRY-50L,25077,50,1253850,646670.3,1.47,1072615.2,2.44,-411997.25,-0.94,29996736,599.93
300,Exit long,2017-11-07 09:15,EXIT - Below ST,25497.1,25,636630,-16679.51,-0.07,196292.95,0.88,-67957.05,-0.30,30002338,600.05
300,Entry long,2017-11-01 09:15,PYR1-25L,25465.2,25,636630,-16679.51,-0.07,196292.95,0.88,-67957.05,-0.30,30002338,600.05
301,Exit long,2017-11-07 09:15,EXIT - Below ST,25497.1,13,332110.35,-45906.79,-0.39,64838.89,0.56,-72571.11,-0.62,29968056,599.36
301,Entry long,2017-11-01 11:45,PYR2-13L,25546.95,13,332110.35,-45906.79,-0.39,64838.89,0.56,-72571.11,-0.62,29968056,599.36
302,Exit long,2017-11-21 14:15,EXIT - Below ST,25792.95,83,2151360,-519306.38,-0.69,738102.4,0.98,-583236.9,-0.77,29448748,588.98
302,Entry long,2017-11-17 09:15,ENTRY-83L,25920,83,2151360,-519306.38,-0.69,738102.4,0.98,-583236.9,-0.77,29448748,588.98
303,Exit long,2017-11-29 14:15,EXIT - Below ST,25789,94,2439483.3,-706333.25,-0.83,36183.59,0.04,-646984.94,-0.76,28742416,574.85
303,Entry long,2017-11-27 14:15,EOD-ENTRY-94L,25951.95,94,2439483.3,-706333.25,-0.83,36183.59,0.04,-646984.94,-0.76,28742416,574.85
304,Exit long,2017-12-27 14:15,EXIT - Below ST,25445.8,100,2549250,-341734.06,-0.38,971976.25,1.09,-5312974,-5.95,28333254,566.67
304,Entry long,2017-12-15 09:15,ENTRY-100L,25492.5,100,2549250,-341734.06,-0.38,971976.25,1.09,-5312974,-5.95,28333254,566.67
305,Exit long,2017-12-27 14:15,EXIT - Below ST,25445.8,50,1282372.5,-442300.7,-0.98,214554.47,0.48,-401883.03,-0.89,27935838,558.72
305,Entry long,2017-12-18 09:15,PYR1-50L,25647.45,50,1282372.5,-442300.7,-0.98,214554.47,0.48,-401883.03,-0.89,27935838,558.72
306,Exit long,2017-12-27 14:15,EXIT - Below ST,25445.8,25,644107.5,-323496.34,-1.43,0,0.00,-303287.5,-1.34,27634884,552.70
306,Entry long,2017-12-20 10:30,PYR2-25L,25764.3,25,644107.5,-323496.34,-1.43,0,0.00,-303287.5,-1.34,27634884,552.70
307,Exit long,2018-01-30 14:15,EXIT - Below ST,27347.8,92,2386788.2,4350731.5,5.20,5378548.5,6.43,-184484.6,-0.22,31922802,638.46
307,Entry long,2018-01-15 09:15,ENTRY-92L,25943.35,92,2386788.2,4350731.5,5.20,5378548.5,6.43,-184484.6,-0.22,31922802,638.46
308,Exit long,2018-01-30 14:15,EXIT - Below ST,27347.8,46,1195719.4,2093898.9,5.00,2607807.2,6.23,-173709.17,-0.41,34058550,681.17
308,Entry long,2018-01-15 13:00,PYR1-46L,25993.9,46,1195719.4,2093898.9,5.00,2607807.2,6.23,-173709.17,-0.41,34058550,681.17
309,Exit long,2018-01-30 14:15,EXIT - Below ST,27347.8,23,598944.15,1008955.75,4.81,1265910,6.03,-124848.3,-0.59,35088470,701.77
309,Entry long,2018-01-15 14:15,PYR2-23L,26041.05,23,598944.15,1008955.75,4.81,1265910,6.03,-124848.3,-0.59,35088470,701.77
310,Exit long,2018-04-11 09:15,EXIT - Below ST,24996.2,72,1803164.4,-246431.17,-0.39,477303.25,0.76,-340562.75,-0.54,34794470,695.89
310,Entry long,2018-04-09 09:15,ENTRY-72L,25043.95,72,1803164.4,-246431.17,-0.39,477303.25,0.76,-340562.75,-0.54,34794470,695.89
311,Exit long,2018-04-11 09:15,EXIT - Below ST,24996.2,36,905220,-250665.9,-0.79,111201.3,0.35,-297731.7,-0.94,34575490,691.51
311,Entry long,2018-04-09 13:00,PYR1-36L,25145,36,905220,-250665.9,-0.79,111201.3,0.35,-297731.7,-0.94,34575490,691.51
312,Exit long,2018-04-11 09:15,EXIT - Below ST,24996.2,18,453870,-169477.06,-1.07,0,0.00,-193009.95,-1.21,34421896,688.44
312,Entry long,2018-04-10 14:15,PYR2-18L,25215,18,453870,-169477.06,-1.07,0,0.00,-193009.95,-1.21,34421896,688.44
313,Exit long,2018-04-13 13:00,EXIT - Below ST,25142.7,108,2731757.4,-762753.94,-0.80,285790.5,0.30,-787540.5,-0.82,33659144,673.18
313,Entry long,2018-04-13 09:15,ENTRY-108L,25294.05,108,2731757.4,-762753.94,-0.80,285790.5,0.30,-787540.5,-0.82,33659144,673.18
314,Exit long,2018-05-10 14:15,EXIT - Below ST,26053.75,73,1848568.05,1736182.2,2.68,2227518.2,3.44,-73514.63,-0.11,35346400,706.93
314,Entry long,2018-04-27 09:15,ENTRY-73L,25322.85,73,1848568.05,1736182.2,2.68,2227518.2,3.44,-73514.63,-0.11,35346400,706.93
315,Exit long,2018-05-10 14:15,EXIT - Below ST,26053.75,37,939474.4,791381.06,2.40,1040414.4,3.16,-66810.6,-0.20,36170660,723.41
315,Entry long,2018-04-27 13:00,PYR1-37L,25391.2,37,939474.4,791381.06,2.40,1040414.4,3.16,-66810.6,-0.20,36170660,723.41
316,Exit long,2018-05-10 14:15,EXIT - Below ST,26053.75,18,458424.9,336532.28,2.10,457683.62,2.85,-58286.37,-0.36,36523240,730.46
316,Entry long,2018-04-27 14:15,PYR2-18L,25468.05,18,458424.9,336532.28,2.10,457683.62,2.85,-58286.37,-0.36,36523240,730.46
317,Exit long,2018-05-29 11:45,EXIT - Below ST,26368,97,2530002.5,791203.06,0.89,1789054.6,2.02,-88550.09,-0.10,37247230,744.94
317,Entry long,2018-05-25 09:15,ENTRY-97L,26082.5,97,2530002.5,791203.06,0.89,1789054.6,2.02,-88550.09,-0.10,37247230,744.94
318,Exit long,2018-05-29 11:45,EXIT - Below ST,26368,49,1285380.25,142601.83,0.32,646671.2,1.44,-100640.06,-0.22,37434820,748.70
318,Entry long,2018-05-25 13:00,PYR1-49L,26232.25,49,1285380.25,142601.83,0.32,646671.2,1.44,-100640.06,-0.22,37434820,748.70
319,Exit long,2018-05-29 11:45,EXIT - Below ST,26368,24,634914,-117241.11,-0.53,129650.01,0.58,-124491.99,-0.56,37339804,746.80
319,Entry long,2018-05-28 09:15,PYR2-24L,26454.75,24,634914,-117241.11,-0.53,129650.01,0.58,-124491.99,-0.56,37339804,746.80
320,Exit long,2018-06-04 11:45,EXIT - Below ST,26405.9,52,1401800.4,-1101397.8,-2.24,0,0.00,-1108485,-2.26,36238404,724.77
320,Entry long,2018-05-31 14:15,EOD-ENTRY-52L,26957.7,52,1401800.4,-1101397.8,-2.24,0,0.00,-1108485,-2.26,36238404,724.77
321,Exit long,2018-06-27 10:30,EXIT - Below ST,26444.4,79,2116682.55,-1112325.9,-1.50,0,0.00,-1961611.1,-2.65,35126080,702.52
321,Entry long,2018-06-22 14:15,EOD-ENTRY-79L,26793.45,79,2116682.55,-1112325.9,-1.50,0,0.00,-1961611.1,-2.65,35126080,702.52
322,Exit long,2018-07-13 09:15,EXIT - Below ST,26933.35,105,2785324.5,1297237.4,1.33,2203798.8,2.26,-555942.6,-0.57,36349588,726.99
322,Entry long,2018-07-05 09:15,ENTRY-105L,26526.9,105,2785324.5,1297237.4,1.33,2203798.8,2.26,-555942.6,-0.57,36349588,726.99
323,Exit long,2018-07-13 09:15,EXIT - Below ST,26933.35,53,1412044.55,440422.06,0.89,898019.7,1.82,-72145.31,-0.15,36839430,736.79
323,Entry long,2018-07-09 09:15,PYR1-53L,26642.35,53,1412044.55,440422.06,0.89,898019.7,1.82,-72145.31,-0.15,36839430,736.79
324,Exit long,2018-07-13 09:15,EXIT - Below ST,26933.35,26,694471.7,154023.14,0.63,378505,1.56,-44599.51,-0.18,37017760,740.36
324,Entry long,2018-07-09 10:30,PYR2-26L,26710.45,26,694471.7,154023.14,0.63,378505,1.56,-44599.51,-0.18,37017760,740.36
325,Exit long,2018-07-18 13:00,EXIT - Below ST,26965.05,118,3211257.9,-1252129.6,-1.11,0,0.00,-1375967.5,-1.22,35765630,715.31
325,Entry long,2018-07-18 09:15,ENTRY-118L,27214.05,118,3211257.9,-1252129.6,-1.11,0,0.00,-1375967.5,-1.22,35765630,715.31
326,Exit long,2018-08-01 13:00,EXIT - Below ST,27674.85,102,2783070,1195557.9,1.23,1998361,2.05,-250560.45,-0.26,36887176,737.74
326,Entry long,2018-07-26 10:30,ENTRY-102L,27285,102,2783070,1195557.9,1.23,1998361,2.05,-250560.45,-0.26,36887176,737.74
327,Exit long,2018-08-01 13:00,EXIT - Below ST,27674.85,51,1397685.6,382292.66,0.78,783694.25,1.60,-48919,-0.10,37318388,746.37
327,Entry long,2018-07-26 14:15,PYR1-51L,27405.6,51,1397685.6,382292.66,0.78,783694.25,1.60,-48919,-0.10,37318388,746.37
328,Exit long,2018-08-01 13:00,EXIT - Below ST,27674.85,26,716998.1,38900.95,0.15,243537.06,0.97,-60721.43,-0.24,37382384,747.65
328,Entry long,2018-07-27 09:15,PYR2-26L,27576.85,26,716998.1,38900.95,0.15,243537.06,0.97,-60721.43,-0.24,37382384,747.65
329,Exit long,2018-08-10 14:15,EXIT - Below ST,28155.1,115,3215975,539269.1,0.48,1581965.9,1.40,-480041.62,-0.43,37835860,756.72
329,Entry long,2018-08-06 09:15,ENTRY-115L,27965,115,3215975,539269.1,0.48,1581965.9,1.40,-480041.62,-0.43,37835860,756.72
330,Exit long,2018-08-10 14:15,EXIT - Below ST,28155.1,58,1630838.2,-38718.19,-0.07,487163.66,0.85,-258353.84,-0.45,37854224,757.08
330,Entry long,2018-08-08 10:30,PYR1-58L,28117.9,58,1630838.2,-38718.19,-0.07,487163.66,0.85,-258353.84,-0.45,37854224,757.08
331,Exit long,2018-08-10 14:15,EXIT - Below ST,28155.1,29,820323,-191167.23,-0.67,71773.7,0.25,-167715.56,-0.58,37691770,753.84
331,Entry long,2018-08-09 09:15,PYR2-29L,28287,29,820323,-191167.23,-0.67,71773.7,0.25,-167715.56,-0.58,37691770,753.84
332,Exit long,2018-08-23 09:15,EXIT - Below ST,28140.3,117,3316248,-1065454.8,-0.92,21523.32,0.02,-1023111.2,-0.88,36626310,732.53
332,Entry long,2018-08-20 09:15,ENTRY-117L,28344,117,3316248,-1065454.8,-0.92,21523.32,0.02,-1023111.2,-0.88,36626310,732.53
333,Exit long,2018-11-12 13:00,EXIT - Below ST,25651.15,61,1569328.7,-270990.97,-0.49,485869,0.88,-383076,-0.70,36313710,726.27
333,Entry long,2018-11-02 09:15,ENTRY-61L,25726.7,61,1569328.7,-270990.97,-0.49,485869,0.88,-383076,-0.70,36313710,726.27
334,Exit long,2018-11-12 13:00,EXIT - Below ST,25651.15,31,800193.7,-231120.03,-0.82,153513.72,0.55,-288081.28,-1.03,36110600,722.21
334,Entry long,2018-11-02 13:00,PYR1-31L,25812.7,31,800193.7,-231120.03,-0.82,153513.72,0.55,-288081.28,-1.03,36110600,722.21
335,Exit long,2018-11-12 13:00,EXIT - Below ST,25651.15,15,388575,-160338.23,-1.18,25774.88,0.19,-168475.12,-1.24,35963864,719.28
335,Entry long,2018-11-06 11:45,PYR2-15L,25905,15,388575,-160338.23,-1.18,25774.88,0.19,-168475.12,-1.24,35963864,719.28
336,Exit long,2018-11-20 13:00,EXIT - Below ST,26135,93,2429485.5,-132668.92,-0.16,798700.5,0.94,-145249.5,-0.17,35787944,715.76
336,Entry long,2018-11-15 11:45,ENTRY-93L,26123.5,93,2429485.5,-132668.92,-0.16,798700.5,0.94,-145249.5,-0.17,35787944,715.76
337,Exit long,2018-11-20 13:00,EXIT - Below ST,26135,47,1235721.65,-344425.1,-0.80,126266.99,0.29,-350783,-0.81,35486770,709.74
337,Entry long,2018-11-16 09:15,PYR1-47L,26291.95,47,1235721.65,-344425.1,-0.80,126266.99,0.29,-350783,-0.81,35486770,709.74
338,Exit long,2018-12-04 10:30,EXIT - Below ST,26791.4,126,3336606,1133932.8,0.97,2460863.8,2.11,-557781.2,-0.48,36532100,730.64
338,Entry long,2018-11-28 09:15,ENTRY-126L,26481,126,3336606,1133932.8,0.97,2460863.8,2.11,-557781.2,-0.48,36532100,730.64
339,Exit long,2018-12-04 10:30,EXIT - Below ST,26791.4,63,1676307.15,286540.97,0.49,950006.5,1.62,-87446,-0.15,36877310,737.55
339,Entry long,2018-11-29 09:15,PYR1-63L,26608.05,63,1676307.15,286540.97,0.49,950006.5,1.62,-87446,-0.15,36877310,737.55
340,Exit long,2018-12-04 10:30,EXIT - Below ST,26791.4,32,855124.8,17064.26,0.06,354062.62,1.18,-39561.37,-0.13,36924308,738.49
340,Entry long,2018-11-29 11:45,PYR2-32L,26722.65,32,855124.8,17064.26,0.06,354062.62,1.18,-39561.37,-0.13,36924308,738.49
341,Exit long,2018-12-20 10:30,EXIT - Below ST,27204.45,74,1996024.2,458358.12,0.66,1100042.1,1.57,-596407.9,-0.85,37329450,746.59
341,Entry long,2018-12-13 09:15,ENTRY-74L,26973.3,74,1996024.2,458358.12,0.66,1100042.1,1.57,-596407.9,-0.85,37329450,746.59
342,Exit long,2018-12-20 10:30,EXIT - Below ST,27204.45,37,1002444.7,73882.92,0.21,394724.94,1.12,-251026.81,-0.71,37438416,748.77
342,Entry long,2018-12-17 10:30,PYR1-37L,27093.1,37,1002444.7,73882.92,0.21,394724.94,1.12,-251026.81,-0.71,37438416,748.77
343,Exit long,2018-12-20 10:30,EXIT - Below ST,27204.45,19,518019.8,-75955.4,-0.42,88801.31,0.49,-90748.69,-0.50,37380590,747.61
343,Entry long,2018-12-18 14:15,PYR2-19L,27264.2,19,518019.8,-75955.4,-0.42,88801.31,0.49,-90748.69,-0.50,37380590,747.61
344,Exit long,2019-01-02 13:00,EXIT - Below ST,27220,51,1404030,-651078.75,-1.32,0,0.00,-682637.56,-1.39,36729510,734.59
344,Entry long,2019-01-01 14:15,EOD-ENTRY-51L,27530,51,1404030,-651078.75,-1.32,0,0.00,-682637.56,-1.39,36729510,734.59
345,Exit long,2019-01-14 09:15,EXIT - Below ST,27342,130,3598718.5,-1799408.8,-1.43,337917.34,0.27,-1773510.1,-1.41,34930104,698.60
345,Entry long,2019-01-09 09:15,ENTRY-130L,27682.45,130,3598718.5,-1799408.8,-1.43,337917.34,0.27,-1773510.1,-1.41,34930104,698.60
346,Exit long,2019-02-01 13:00,EXIT - Below ST,27206,70,1910989.5,-363471.84,-0.54,668360.4,1.00,-548799.6,-0.82,34515748,690.32
346,Entry long,2019-01-31 14:15,EOD-ENTRY-70L,27299.85,70,1910989.5,-363471.84,-0.54,668360.4,1.00,-548799.6,-0.82,34515748,690.32
347,Exit long,2019-02-01 13:00,EXIT - Below ST,27206,35,958405,-283696.53,-0.84,232219.58,0.69,-376360.44,-1.12,34265596,685.31
347,Entry long,2019-02-01 09:15,PYR1-35L,27383,35,958405,-283696.53,-0.84,232219.58,0.69,-376360.44,-1.12,34265596,685.31
348,Exit long,2019-02-01 13:00,EXIT - Below ST,27206,18,495396,-233558.64,-1.35,22067.64,0.13,-281214.38,-1.62,34049376,680.99
348,Entry long,2019-02-01 11:45,PYR2-18L,27522,18,495396,-233558.64,-1.35,22067.64,0.13,-281214.38,-1.62,34049376,680.99
349,Exit long,2019-03-22 13:00,EXIT - Below ST,29753.25,111,3026193,9453113,8.92,10884748,10.27,-129421.01,-0.12,43421710,868.43
349,Entry long,2019-03-05 10:30,ENTRY-111L,27263,111,3026193,9453113,8.92,10884748,10.27,-129421.01,-0.12,43421710,868.43
350,Exit long,2019-03-22 13:00,EXIT - Below ST,29753.25,56,1534022,4513593,8.40,5235859,9.74,-60060.77,-0.11,47988996,959.78
350,Entry long,2019-03-05 11:45,PYR1-56L,27393.25,56,1534022,4513593,8.40,5235859,9.74,-60060.77,-0.11,47988996,959.78
351,Exit long,2019-03-22 13:00,EXIT - Below ST,29753.25,28,773974.6,2012826.8,7.42,2373960,8.75,-107155.11,-0.40,50028910,1000.58
351,Entry long,2019-03-05 14:15,PYR2-28L,27641.95,28,773974.6,2012826.8,7.42,2373960,8.75,-107155.11,-0.40,50028910,1000.58
352,Exit long,2019-04-18 09:15,EXIT - Below ST,30387,95,2892764.25,-412257.28,-0.41,803485.75,0.79,-434245.5,-0.43,49565324,991.31
352,Entry long,2019-04-16 09:15,ENTRY-95L,30450.15,95,2892764.25,-412257.28,-0.41,803485.75,0.79,-434245.5,-0.43,49565324,991.31
353,Exit long,2019-04-18 09:15,EXIT - Below ST,30387,48,1466524.8,-380586.53,-0.74,233683.62,0.45,-391696.38,-0.76,49236068,984.72
353,Entry long,2019-04-16 11:45,PYR1-48L,30552.6,48,1466524.8,-380586.53,-0.74,233683.62,0.45,-391696.38,-0.76,49236068,984.72
354,Exit long,2019-05-21 14:15,EXIT - Below ST,30400,63,1862591.85,1709062.5,2.62,3033606,4.65,-65190.71,-0.10,50893816,1017.88
354,Entry long,2019-05-17 14:15,EOD-ENTRY-63L,29564.95,63,1862591.85,1709062.5,2.62,3033606,4.65,-65190.71,-0.10,50893816,1017.88
355,Exit long,2019-05-21 14:15,EXIT - Below ST,30400,32,974040,-111539.4,-0.33,561244.6,1.64,-172579.4,-0.51,50816370,1016.33
355,Entry long,2019-05-20 09:15,PYR1-32L,30438.75,32,974040,-111539.4,-0.33,561244.6,1.64,-172579.4,-0.51,50816370,1016.33
356,Exit long,2019-05-21 14:15,EXIT - Below ST,30400,16,492013.6,-230720.47,-1.34,105671.52,0.61,-261240.47,-1.52,50602868,1012.06
356,Entry long,2019-05-20 13:00,PYR2-16L,30750.85,16,492013.6,-230720.47,-1.34,105671.52,0.61,-261240.47,-1.52,50602868,1012.06
357,Exit long,2019-07-02 09:15,EXIT - Below ST,31297.45,101,3117026.65,1320820.6,1.21,2359041,2.16,-400026.44,-0.37,51841276,1036.83
357,Entry long,2019-06-25 13:00,ENTRY-101L,30861.65,101,3117026.65,1320820.6,1.21,2359041,2.16,-400026.44,-0.37,51841276,1036.83
358,Exit long,2019-07-02 09:15,EXIT - Below ST,31297.45,51,1578450,509086.56,0.92,1033336.5,1.87,-215895.75,-0.39,52405610,1048.11
358,Entry long,2019-06-26 09:15,PYR1-51L,30950,51,1578450,509086.56,0.92,1033336.5,1.87,-215895.75,-0.39,52405610,1048.11
359,Exit long,2019-07-02 09:15,EXIT - Below ST,31297.45,25,776250,161964.73,0.60,418950,1.54,-94543.75,-0.35,52594740,1051.90
359,Entry long,2019-06-26 11:45,PYR2-25L,31050,25,776250,161964.73,0.60,418950,1.54,-94543.75,-0.35,52594740,1051.90
360,Exit long,2019-09-25 09:15,EXIT - Below ST,29719.45,30,848700,1440012.6,4.84,2537493,8.53,-31699.5,-0.11,54011480,1080.23
360,Entry long,2019-09-20 10:30,ENTRY-30L,28290,30,848700,1440012.6,4.84,2537493,8.53,-31699.5,-0.11,54011480,1080.23
361,Exit long,2019-09-25 09:15,EXIT - Below ST,29719.45,15,430800,494030.53,3.27,1042770.75,6.91,-40750.5,-0.27,54520588,1090.41
361,Entry long,2019-09-20 11:45,PYR1-15L,28720,15,430800,494030.53,3.27,1042770.75,6.91,-40750.5,-0.27,54520588,1090.41
362,Exit long,2019-09-25 09:15,EXIT - Below ST,29719.45,8,234175.6,108782.41,1.33,401443.84,4.89,-126342.15,-1.54,54637570,1092.75
